,ops_num,game_code,circulation,ufps_num,postamt_num,sales,date
78658,127204,7103,1267,2,96,76,2019-01-20
78660,115035,7103,1268,2,165,45,2019-01-27
78673,109518,7103,1179,2,484,29,2017-05-14
78674,109429,7103,1180,2,484,61,2017-05-21
78677,125475,7103,1218,2,664,105,2018-02-11
78678,125565,7103,1218,2,664,44,2018-02-11
78680,123308,7103,1219,2,664,133,2018-02-18
78681,119311,7103,1219,2,306,151,2018-02-18
78682,125475,7103,1220,2,664,241,2018-02-25
78683,115372,7103,1220,2,165,339,2018-02-25
78694,121471,7103,1253,2,306,158,2018-10-14
78696,127576,7103,1182,2,96,130,2017-06-04
78704,111622,7103,1185,2,224,11,2017-06-25
78709,111250,7103,1195,2,224,20,2017-09-03
78712,125475,7103,1196,2,664,28,2017-09-10
78722,127204,7103,1198,2,96,14,2017-09-24
78732,125502,7103,1223,2,664,51,2018-03-18
78740,127576,7103,1254,2,96,93,2018-10-21
78745,105005,7103,1255,2,224,80,2018-10-28
78747,117218,7103,1256,2,165,41,2018-11-04
78756,125239,7103,1263,2,664,72,2018-12-23
78758,105554,7103,1176,2,224,27,2017-04-23
78765,121374,7103,1180,2,306,55,2017-05-21
78767,119619,7103,1188,2,306,31,2017-07-16
78770,129272,7103,1189,2,96,47,2017-07-23
78781,117405,7103,1219,2,165,101,2018-02-18
78785,115597,7103,1221,2,484,127,2018-03-04
78787,109429,7103,1225,2,484,153,2018-04-01
78793,127410,7103,1228,2,96,53,2018-04-22
78799,127276,7103,1169,2,96,25,2017-03-05
78800,121151,7103,1170,2,306,71,2017-03-12
78806,109383,7103,1173,2,484,23,2017-04-02
78808,111398,7103,1173,2,224,13,2017-04-02
78810,119049,7103,1250,2,306,73,2018-09-23
78823,109462,7103,1163,2,484,53,2017-01-22
78825,124575,7103,1164,2,664,44,2017-01-29
78833,107589,7103,1217,2,224,97,2018-02-04
78836,124575,7103,1217,2,664,96,2018-02-04
78837,115409,7103,1217,2,165,95,2018-02-04
78849,115455,7103,1184,2,484,25,2017-06-18
78851,125222,7103,1185,2,664,93,2017-06-25
78862,129338,7103,1224,2,96,41,2018-03-25
78864,115409,7103,1246,2,165,51,2018-08-26
78869,115035,7103,1248,2,165,49,2018-09-09
78892,109462,7103,1244,2,484,39,2018-08-12
78893,115682,7103,1244,2,484,49,2018-08-12
78902,109383,7103,1202,2,484,43,2017-10-22
78905,124489,7103,1203,2,664,67,2017-10-29
78906,115597,7103,1203,2,484,44,2017-10-29
78927,105005,7103,1264,2,224,3074,2018-12-30
78949,127204,7103,1195,2,96,20,2017-09-03
78957,125475,7103,1267,2,664,98,2019-01-20
78965,125239,7103,1229,2,664,88,2018-04-29
78971,111250,7103,1231,2,224,132,2018-05-13
78972,105264,7103,1231,2,224,35,2018-05-13
78980,124489,7103,1176,2,664,31,2017-04-23
78993,129164,7103,1220,2,96,315,2018-02-25
78996,125222,7103,1251,2,664,78,2018-09-30
79017,107589,7103,1173,2,224,17,2017-04-02
79022,125627,7103,1215,2,664,53,2018-01-21
79031,111250,7103,1154,2,224,16,2016-11-20
79032,125476,7103,1156,2,664,58,2016-12-04
79035,125565,7103,1160,2,664,110,2017-01-01
79040,115372,7103,1248,2,165,93,2018-09-09
79041,119311,7103,1249,2,306,106,2018-09-16
79042,117036,7103,1206,2,165,15,2017-11-19
79048,121374,7103,1207,2,306,191,2017-11-26
79055,117405,7103,1209,2,165,96,2017-12-10
79056,119192,7103,1209,2,306,101,2017-12-10
79061,111524,7103,1195,2,224,61,2017-09-03
79073,121355,7103,1200,2,306,29,2017-10-08
79077,115138,7103,1238,2,484,20,2018-07-01
79084,129323,7103,1232,2,96,39,2018-05-20
79085,117624,7103,1262,2,165,37,2018-12-16
79088,115138,7103,1263,2,484,13,2018-12-23
79090,121293,7103,1264,2,306,1075,2018-12-30
79096,124575,7103,1191,2,664,23,2017-08-06
79098,105264,7103,1192,2,224,30,2017-08-13
79104,121552,7103,1267,2,306,58,2019-01-20
79109,121374,7103,1225,2,306,89,2018-04-01
79122,127081,7103,1259,2,96,67,2018-11-25
79133,124575,7103,1202,2,664,39,2017-10-22
79141,115682,7103,1233,2,484,28,2018-05-27
79148,115372,7103,1235,2,165,137,2018-06-10
79155,127434,7103,1264,2,96,2309,2018-12-30
79158,127276,7103,1265,2,96,28,2019-01-06
79160,115598,7103,1266,2,165,156,2019-01-13
79165,119619,7103,1164,2,306,39,2017-01-29
79170,121552,7103,1166,2,306,18,2017-02-12
79172,127474,7103,1212,2,96,2257,2017-12-31
79174,123376,7103,1213,2,664,14,2018-01-07
79178,129272,7103,1242,2,96,37,2018-07-29
79180,123557,7103,1243,2,664,41,2018-08-05
79184,109382,7103,1245,2,484,111,2018-08-19
79192,115035,7103,1185,2,165,20,2017-06-25
79193,125430,7103,1186,2,664,40,2017-07-02
79211,127427,7103,1188,2,96,26,2017-07-16
79215,109462,7103,1191,2,484,16,2017-08-06
79218,125502,7103,1192,2,664,20,2017-08-13
79227,121374,7103,1226,2,306,98,2018-04-08
79231,127427,7103,1226,2,96,69,2018-04-08
79238,121108,7103,1173,2,306,18,2017-04-02
79244,125627,7103,1198,2,664,10,2017-09-24
79245,127576,7103,1198,2,96,40,2017-09-24
79248,105005,7103,1199,2,224,30,2017-10-01
79255,125565,7103,1215,2,664,61,2018-01-21
79267,127474,7103,1229,2,96,124,2018-04-29
79280,129272,7103,1246,2,96,39,2018-08-26
79293,127434,7103,1167,2,96,16,2017-02-19
79307,125222,7103,1243,2,664,104,2018-08-05
79308,119602,7103,1244,2,306,180,2018-08-12
79313,105005,7103,1182,2,224,43,2017-06-04
79316,129164,7103,1183,2,96,44,2017-06-11
79318,109263,7103,1184,2,484,38,2017-06-18
79325,124460,7103,1186,2,664,12,2017-07-02
79326,115409,7103,1187,2,165,33,2017-07-09
79329,127204,7103,1201,2,96,89,2017-10-15
79349,129323,7103,1234,2,96,74,2018-06-03
79357,109029,7103,1264,2,484,211,2018-12-30
79360,107589,7103,1266,2,224,104,2019-01-13
79361,129281,7103,1222,2,96,47,2018-03-11
79366,111398,7103,1224,2,224,75,2018-03-25
79368,127576,7103,1255,2,96,54,2018-10-28
79382,127434,7103,1178,2,96,81,2017-05-07
79416,125476,7103,1210,2,664,120,2017-12-17
79417,111622,7103,1210,2,224,41,2017-12-17
79420,121374,7103,1239,2,306,71,2018-07-08
79431,119619,7103,1165,2,306,32,2017-02-05
79433,121293,7103,1166,2,306,30,2017-02-12
79438,123557,7103,1213,2,664,17,2018-01-07
79442,125363,7103,1190,2,664,40,2017-07-30
79446,105554,7103,1191,2,224,34,2017-08-06
79457,125502,7103,1227,2,664,75,2018-04-15
79462,124365,7103,1242,2,664,96,2018-07-29
79470,129272,7103,1245,2,96,68,2018-08-19
79489,129272,7103,1204,2,96,45,2017-11-05
79492,121293,7103,1218,2,306,88,2018-02-11
79525,129164,7103,1236,2,96,74,2018-06-17
79533,109263,7103,1261,2,484,34,2018-12-09
79541,121552,7103,1247,2,306,25,2018-09-02
79544,121087,7103,1250,2,306,57,2018-09-23
79551,109383,7103,1252,2,484,39,2018-10-07
79553,127474,7103,1266,2,96,195,2019-01-13
79561,125430,7103,1157,2,664,24,2016-12-11
79564,127081,7103,1159,2,96,66,2016-12-25
79588,127495,7103,1240,2,96,61,2018-07-15
79591,127434,7103,1181,2,96,17,2017-05-28
79594,124489,7103,1184,2,664,29,2017-06-18
79600,124575,7103,1267,2,664,122,2019-01-20
79602,124575,7103,1268,2,664,106,2019-01-27
79604,123098,7103,1222,2,664,126,2018-03-11
79615,125627,7103,1256,2,664,17,2018-11-04
79628,123376,7103,1200,2,664,25,2017-10-08
79630,117218,7103,1229,2,165,67,2018-04-29
79635,117218,7103,1231,2,165,63,2018-05-13
79642,105554,7103,1262,2,224,54,2018-12-16
79648,105264,7103,1152,2,224,16,2016-11-06
79654,129323,7103,1202,2,96,78,2017-10-22
79657,109382,7103,1203,2,484,90,2017-10-29
79660,121108,7103,1204,2,306,25,2017-11-05
79663,109548,7103,1233,2,484,22,2018-05-27
79672,115409,7103,1236,2,165,53,2018-06-17
79676,119311,7103,1161,2,306,39,2017-01-08
79680,117036,7103,1211,2,165,48,2017-12-24
79682,125565,7103,1212,2,664,840,2017-12-31
79685,119602,7103,1243,2,306,131,2018-08-05
79699,127474,7103,1191,2,96,40,2017-08-06
79701,125363,7103,1191,2,664,47,2017-08-06
79704,119192,7103,1193,2,306,35,2017-08-20
79723,117463,7103,1185,2,165,58,2017-06-25
79732,127474,7103,1254,2,96,107,2018-10-21
79734,129164,7103,1254,2,96,140,2018-10-21
79735,123557,7103,1256,2,664,41,2018-11-04
79753,125475,7103,1160,2,664,104,2017-01-01
79760,125476,7103,1206,2,664,30,2017-11-19
79775,105554,7103,1177,2,224,42,2017-04-30
79778,115088,7103,1218,2,484,49,2018-02-11
79784,117463,7103,1195,2,165,34,2017-09-03
79785,105264,7103,1195,2,224,15,2017-09-03
79789,123376,7103,1198,2,664,21,2017-09-24
79792,127422,7103,1200,2,96,37,2017-10-08
79793,124460,7103,1200,2,664,41,2017-10-08
79806,115372,7103,1237,2,165,102,2018-06-24
79812,121374,7103,1238,2,306,86,2018-07-01
79814,111622,7103,1239,2,224,19,2018-07-08
79823,115138,7103,1231,2,484,35,2018-05-13
79832,117218,7103,1268,2,165,79,2019-01-27
79839,105568,7103,1169,2,224,36,2017-03-05
79845,129281,7103,1171,2,96,20,2017-03-19
79859,127204,7103,1249,2,96,21,2018-09-16
79874,117246,7103,1209,2,165,40,2017-12-10
79875,117246,7103,1210,2,165,24,2017-12-17
79880,109263,7103,1239,2,484,49,2018-07-08
79882,115682,7103,1240,2,484,63,2018-07-15
79884,127576,7103,1161,2,96,62,2017-01-08
79887,115409,7103,1165,2,165,12,2017-02-05
79895,105523,7103,1170,2,224,34,2017-03-12
79909,115088,7103,1211,2,484,65,2017-12-24
79913,117624,7103,1212,2,165,3206,2017-12-31
79923,119034,7103,1243,2,306,36,2018-08-05
79926,125475,7103,1245,2,664,31,2018-08-19
79928,129338,7103,1174,2,96,13,2017-04-09
79930,119034,7103,1176,2,306,21,2017-04-23
79933,121151,7103,1218,2,306,59,2018-02-11
79935,121374,7103,1218,2,306,169,2018-02-11
79936,105523,7103,1219,2,224,75,2018-02-18
79937,124575,7103,1219,2,664,77,2018-02-18
79939,121108,7103,1219,2,306,52,2018-02-18
79940,115035,7103,1219,2,165,92,2018-02-18
79947,121087,7103,1221,2,306,24,2018-03-04
79953,115598,7103,1248,2,165,72,2018-09-09
79956,117624,7103,1250,2,165,93,2018-09-23
79958,115597,7103,1251,2,484,34,2018-09-30
79959,127204,7103,1252,2,96,26,2018-10-07
79962,109263,7103,1253,2,484,93,2018-10-14
79981,109462,7103,1188,2,484,17,2017-07-16
79987,125565,7103,1190,2,664,16,2017-07-30
80019,115372,7103,1258,2,165,87,2018-11-18
80022,109429,7103,1259,2,484,81,2018-11-25
80024,129110,7103,1260,2,96,72,2018-12-02
80025,124489,7103,1233,2,664,68,2018-05-27
80031,123557,7103,1235,2,664,46,2018-06-10
80032,115597,7103,1235,2,484,75,2018-06-10
80051,117218,7103,1265,2,165,24,2019-01-06
80052,129164,7103,1266,2,96,206,2019-01-13
80057,127576,7103,1196,2,96,43,2017-09-10
80065,121151,7103,1229,2,306,31,2018-04-29
80066,115035,7103,1229,2,165,37,2018-04-29
80076,125239,7103,1232,2,664,51,2018-05-20
80077,129323,7103,1262,2,96,68,2018-12-16
80081,125476,7103,1263,2,664,39,2018-12-23
80085,115088,7103,1202,2,484,60,2017-10-22
80094,125502,7103,1234,2,664,25,2018-06-03
80098,105043,7103,1236,2,224,19,2018-06-17
80099,121087,7103,1236,2,306,19,2018-06-17
80101,127081,7103,1264,2,96,1542,2018-12-30
80110,117405,7103,1171,2,165,42,2017-03-19
80111,121293,7103,1171,2,306,25,2017-03-19
80115,109518,7103,1172,2,484,45,2017-03-26
80120,119619,7103,1214,2,306,161,2018-01-14
80136,129110,7103,1249,2,96,69,2018-09-16
80140,117405,7103,1196,2,165,29,2017-09-10
80146,125430,7103,1198,2,664,33,2017-09-24
80148,127427,7103,1199,2,96,31,2017-10-01
80151,117405,7103,1183,2,165,15,2017-06-11
80155,119619,7103,1186,2,306,58,2017-07-02
80157,121087,7103,1186,2,306,19,2017-07-02
80182,129338,7103,1255,2,96,14,2018-10-28
80188,107589,7103,1174,2,224,13,2017-04-09
80191,127422,7103,1176,2,96,17,2017-04-23
80192,115088,7103,1176,2,484,30,2017-04-23
80194,117218,7103,1177,2,165,43,2017-04-30
80223,125222,7103,1155,2,664,15,2016-11-27
80238,129164,7103,1207,2,96,105,2017-11-26
80241,125363,7103,1208,2,664,78,2017-12-03
80257,109263,7103,1192,2,484,51,2017-08-13
80277,121293,7103,1269,2,306,64,2019-02-03
80279,117648,7103,1269,2,165,60,2019-02-03
80284,105005,7103,1225,2,224,114,2018-04-01
80285,117624,7103,1225,2,165,109,2018-04-01
80289,109518,7103,1226,2,484,118,2018-04-08
80292,119192,7103,1228,2,306,73,2018-04-22
80295,121374,7103,1228,2,306,72,2018-04-22
80298,117648,7103,1259,2,165,48,2018-11-25
80299,119192,7103,1260,2,306,50,2018-12-02
80309,125476,7103,1174,2,664,47,2017-04-09
80312,111622,7103,1175,2,224,20,2017-04-16
80320,129110,7103,1219,2,96,109,2018-02-18
80321,124460,7103,1219,2,664,81,2018-02-18
80322,125627,7103,1220,2,664,109,2018-02-25
80324,121552,7103,1220,2,306,94,2018-02-25
80327,105568,7103,1220,2,224,452,2018-02-25
80328,127081,7103,1221,2,96,74,2018-03-04
80333,124489,7103,1252,2,664,43,2018-10-07
80334,127410,7103,1252,2,96,74,2018-10-07
80336,124575,7103,1253,2,664,75,2018-10-14
80346,111524,7103,1207,2,224,88,2017-11-26
80354,109429,7103,1210,2,484,56,2017-12-17
80356,123098,7103,1161,2,664,27,2017-01-08
80362,115682,7103,1211,2,484,31,2017-12-24
80371,119619,7103,1238,2,306,66,2018-07-01
80382,109462,7103,1268,2,484,55,2019-01-27
80388,111250,7103,1242,2,224,25,2018-07-29
80389,124460,7103,1243,2,664,76,2018-08-05
80390,105043,7103,1243,2,224,24,2018-08-05
80393,129164,7103,1243,2,96,92,2018-08-05
80396,119049,7103,1245,2,306,98,2018-08-19
80409,127434,7103,1200,2,96,18,2017-10-08
80414,121151,7103,1231,2,306,77,2018-05-13
80423,121293,7103,1201,2,306,112,2017-10-15
80424,123557,7103,1202,2,664,35,2017-10-22
80425,121374,7103,1202,2,306,62,2017-10-22
80426,125476,7103,1203,2,664,36,2017-10-29
80427,125362,7103,1203,2,664,18,2017-10-29
80432,127576,7103,1204,2,96,49,2017-11-05
80450,117624,7103,1265,2,165,26,2019-01-06
80452,105523,7103,1266,2,224,102,2019-01-13
80457,121355,7103,1215,2,306,63,2018-01-21
80459,109429,7103,1217,2,484,134,2018-02-04
80470,111622,7103,1186,2,224,24,2017-07-02
80482,119049,7103,1249,2,306,57,2018-09-16
80488,117218,7103,1190,2,165,20,2017-07-30
80489,121374,7103,1191,2,306,32,2017-08-06
80492,115372,7103,1192,2,165,39,2017-08-13
80496,127204,7103,1192,2,96,16,2017-08-13
80502,109462,7103,1222,2,484,136,2018-03-11
80503,127204,7103,1223,2,96,106,2018-03-18
80504,121355,7103,1223,2,306,48,2018-03-18
80520,125430,7103,1228,2,664,88,2018-04-22
80531,117624,7103,1190,2,165,31,2017-07-30
80532,111250,7103,1191,2,224,25,2017-08-06
80535,129281,7103,1192,2,96,28,2017-08-13
80542,124489,7103,1225,2,664,108,2018-04-01
80549,125362,7103,1228,2,664,39,2018-04-22
80554,127427,7103,1258,2,96,38,2018-11-18
80555,127081,7103,1258,2,96,62,2018-11-18
80557,107589,7103,1260,2,224,58,2018-12-02
80558,125239,7103,1261,2,664,96,2018-12-09
80563,121151,7103,1184,2,306,48,2017-06-18
80565,124365,7103,1186,2,664,22,2017-07-02
80567,121108,7103,1186,2,306,18,2017-07-02
80571,111622,7103,1187,2,224,19,2017-07-09
80576,105554,7103,1223,2,224,149,2018-03-18
80581,125502,7103,1254,2,664,95,2018-10-21
80588,109382,7103,1174,2,484,26,2017-04-09
80592,121374,7103,1179,2,306,36,2017-05-14
80593,115682,7103,1180,2,484,12,2017-05-21
80595,117463,7103,1180,2,165,55,2017-05-21
80600,111524,7103,1220,2,224,225,2018-02-25
80601,117463,7103,1221,2,165,65,2018-03-04
80606,109518,7103,1250,2,484,67,2018-09-23
80611,107589,7103,1161,2,224,20,2017-01-08
80614,111398,7103,1202,2,224,19,2017-10-22
80629,121552,7103,1236,2,306,31,2018-06-17
80638,111622,7103,1169,2,224,17,2017-03-05
80657,124575,7103,1212,2,664,2251,2017-12-31
80662,129281,7103,1213,2,96,17,2018-01-07
80666,125222,7103,1241,2,664,70,2018-07-22
80667,124575,7103,1242,2,664,59,2018-07-29
80676,119311,7103,1245,2,306,92,2018-08-19
80689,119619,7103,1247,2,306,57,2018-09-02
80701,123098,7103,1160,2,664,54,2017-01-01
80705,105554,7103,1206,2,224,39,2017-11-19
80708,109383,7103,1207,2,484,56,2017-11-26
80711,115372,7103,1207,2,165,137,2017-11-26
80713,119192,7103,1195,2,306,34,2017-09-03
80715,119192,7103,1196,2,306,27,2017-09-10
80716,117648,7103,1197,2,165,15,2017-09-17
80718,105005,7103,1198,2,224,52,2017-09-24
80728,115455,7103,1237,2,484,94,2018-06-24
80729,124365,7103,1237,2,664,99,2018-06-24
80730,115035,7103,1237,2,165,24,2018-06-24
80740,129281,7103,1229,2,96,20,2018-04-29
80742,109263,7103,1230,2,484,44,2018-05-06
80744,121108,7103,1232,2,306,38,2018-05-20
80756,105264,7103,1182,2,224,43,2017-06-04
80762,127576,7103,1184,2,96,128,2017-06-18
80770,121552,7103,1186,2,306,15,2017-07-02
80779,115035,7103,1223,2,165,74,2018-03-18
80788,125502,7103,1256,2,664,31,2018-11-04
80792,124460,7103,1168,2,664,61,2017-02-26
80799,121374,7103,1171,2,306,22,2017-03-19
80801,123557,7103,1173,2,664,25,2017-04-02
80803,129323,7103,1161,2,96,112,2017-01-08
80810,105554,7103,1166,2,224,34,2017-02-12
80815,117405,7103,1215,2,165,105,2018-01-21
80816,111622,7103,1215,2,224,71,2018-01-21
80824,127204,7103,1213,2,96,4,2018-01-07
80828,124365,7103,1241,2,664,81,2018-07-22
80834,105264,7103,1245,2,224,15,2018-08-19
80841,119311,7103,1157,2,306,25,2016-12-11
80847,121151,7103,1160,2,306,48,2017-01-01
80851,127410,7103,1208,2,96,78,2017-12-03
80867,125222,7103,1267,2,664,213,2019-01-20
80868,119311,7103,1267,2,306,208,2019-01-20
80871,115597,7103,1267,2,484,179,2019-01-20
80879,125475,7103,1203,2,664,54,2017-10-29
80881,127427,7103,1203,2,96,50,2017-10-29
80892,127081,7103,1235,2,96,69,2018-06-10
80896,123557,7103,1264,2,664,1231,2018-12-30
80902,115409,7103,1189,2,165,21,2017-07-23
80907,125502,7103,1190,2,664,20,2017-07-30
80908,127422,7103,1191,2,96,45,2017-08-06
80909,129338,7103,1191,2,96,16,2017-08-06
80929,121552,7103,1260,2,306,23,2018-12-02
80931,109263,7103,1260,2,484,49,2018-12-02
80936,124365,7103,1196,2,664,34,2017-09-10
80939,105264,7103,1198,2,224,24,2017-09-24
80942,121374,7103,1199,2,306,34,2017-10-01
80943,117463,7103,1199,2,165,64,2017-10-01
80945,127474,7103,1200,2,96,51,2017-10-08
80952,121374,7103,1232,2,306,56,2018-05-20
80954,121108,7103,1262,2,306,55,2018-12-16
80958,115035,7103,1263,2,165,33,2018-12-23
80969,123557,7103,1220,2,664,293,2018-02-25
80976,115597,7103,1252,2,484,21,2018-10-07
80980,127081,7103,1188,2,96,54,2017-07-16
80991,129164,7103,1194,2,96,67,2017-08-27
80994,111250,7103,1194,2,224,24,2017-08-27
80995,124489,7103,1194,2,664,35,2017-08-27
80998,117133,7103,1226,2,165,107,2018-04-08
80999,129272,7103,1226,2,96,86,2018-04-08
81003,121293,7103,1228,2,306,79,2018-04-22
81007,105066,7103,1258,2,224,23,2018-11-18
81008,115583,7103,1259,2,484,68,2018-11-25
81009,105066,7103,1259,2,224,28,2018-11-25
81015,124460,7103,1261,2,664,48,2018-12-09
81017,129164,7103,1154,2,96,18,2016-11-20
81020,105554,7103,1158,2,224,17,2016-12-18
81022,119034,7103,1158,2,306,22,2016-12-18
81026,121293,7103,1206,2,306,28,2017-11-19
81029,117648,7103,1209,2,165,32,2017-12-10
81035,124489,7103,1240,2,664,52,2018-07-15
81038,109383,7103,1267,2,484,71,2019-01-20
81041,123557,7103,1267,2,664,105,2019-01-20
81045,125627,7103,1268,2,664,31,2019-01-27
81049,117405,7103,1195,2,165,38,2017-09-03
81057,129272,7103,1198,2,96,56,2017-09-24
81060,129110,7103,1199,2,96,77,2017-10-01
81063,115455,7103,1202,2,484,42,2017-10-22
81084,117133,7103,1266,2,165,51,2019-01-13
81086,119311,7103,1163,2,306,33,2017-01-22
81089,105554,7103,1165,2,224,25,2017-02-05
81100,115583,7103,1178,2,484,15,2017-05-07
81105,117133,7103,1229,2,165,35,2018-04-29
81117,115138,7103,1262,2,484,13,2018-12-16
81118,111622,7103,1263,2,224,28,2018-12-23
81141,127576,7103,1245,2,96,59,2018-08-19
81145,115682,7103,1219,2,484,58,2018-02-18
81149,117133,7103,1221,2,165,76,2018-03-04
81154,127427,7103,1251,2,96,59,2018-09-30
81156,119049,7103,1251,2,306,78,2018-09-30
81164,115455,7103,1253,2,484,55,2018-10-14
81166,121355,7103,1168,2,306,32,2017-02-26
81173,105264,7103,1173,2,224,32,2017-04-02
81190,117648,7103,1187,2,165,23,2017-07-09
81195,119602,7103,1224,2,306,214,2018-03-25
81196,119311,7103,1224,2,306,159,2018-03-25
81199,121374,7103,1256,2,306,71,2018-11-04
81204,117624,7103,1257,2,165,43,2018-11-11
81218,105264,7103,1248,2,224,21,2018-09-09
81228,124575,7103,1162,2,664,58,2017-01-15
81241,125363,7103,1243,2,664,51,2018-08-05
81242,111398,7103,1244,2,224,68,2018-08-12
81246,123308,7103,1196,2,664,22,2017-09-10
81248,109429,7103,1197,2,484,61,2017-09-17
81262,109518,7103,1263,2,484,42,2018-12-23
81267,105043,7103,1159,2,224,14,2016-12-25
81278,129281,7103,1209,2,96,23,2017-12-10
81292,109383,7103,1189,2,484,40,2017-07-23
81302,109382,7103,1227,2,484,153,2018-04-15
81305,121293,7103,1227,2,306,95,2018-04-15
81309,124575,7103,1260,2,664,45,2018-12-02
81311,111250,7103,1261,2,224,42,2018-12-09
81312,127495,7103,1261,2,96,54,2018-12-09
81313,121293,7103,1261,2,306,46,2018-12-09
81321,127276,7103,1214,2,96,150,2018-01-14
81328,111250,7103,1246,2,224,40,2018-08-26
81337,109548,7103,1249,2,484,30,2018-09-16
81342,115455,7103,1182,2,484,30,2017-06-04
81349,115597,7103,1185,2,484,17,2017-06-25
81354,125476,7103,1224,2,664,111,2018-03-25
81359,125363,7103,1255,2,664,97,2018-10-28
81361,115455,7103,1255,2,484,58,2018-10-28
81363,109383,7103,1256,2,484,54,2018-11-04
81375,121151,7103,1175,2,306,19,2017-04-16
81377,129323,7103,1176,2,96,36,2017-04-23
81380,119311,7103,1179,2,306,41,2017-05-14
81398,119049,7103,1234,2,306,90,2018-06-03
81402,111398,7103,1236,2,224,33,2018-06-17
81410,117246,7103,1218,2,165,39,2018-02-11
81420,105066,7103,1250,2,224,28,2018-09-23
81427,129338,7103,1188,2,96,19,2017-07-16
81435,119311,7103,1191,2,306,68,2017-08-06
81436,125565,7103,1192,2,664,18,2017-08-13
81438,125627,7103,1194,2,664,9,2017-08-27
81452,119034,7103,1163,2,306,31,2017-01-22
81460,119619,7103,1211,2,306,94,2017-12-24
81462,111524,7103,1212,2,224,1701,2017-12-31
81464,105066,7103,1242,2,224,27,2018-07-29
81471,105043,7103,1245,2,224,56,2018-08-19
81484,129338,7103,1196,2,96,20,2017-09-10
81492,105043,7103,1229,2,224,30,2018-04-29
81493,123557,7103,1229,2,664,57,2018-04-29
81495,127276,7103,1230,2,96,59,2018-05-06
81496,115372,7103,1230,2,165,76,2018-05-06
81499,129281,7103,1231,2,96,68,2018-05-13
81506,127474,7103,1262,2,96,88,2018-12-16
81514,115138,7103,1209,2,484,21,2017-12-10
